Protein Index,Protein Index,Uniprot ID,slr,t,score,n,p,p.fdr,pBH,FC,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qcovhsp,n_duplicates,Duplicate_uniprot_IDS,entry name,protein names,organism,lineage-id,database(KO),database(CAZy),EC
NODE_188745_length_260_cov_0.936585_1,NODE_188745_length_260_cov_0.936585_1,R6C8Y9,0.23156946622721697,4.94246528542279,0.000856164933765022,1,0.000856164933765022,0.00208734426000563,0.00208734426000563,4.1456599999999995,tr|R6C8Y9|R6C8Y9_9CLOT,54.0,87.0,36.0,2.0,1.0,86.0,186.0,269.0,4.6e-16,93.2,100.0,,,R6C8Y9_9CLOT,SBP_bac_5 domain-containing protein,Clostridium sp. CAG:169,1262778,,,
NODE_19_length_93630_cov_16.507133_74,NODE_19_length_93630_cov_16.507133_74,R9J246,0.29320168515223805,6.74224367770034,9.41354249572845e-05,5,8.34061234849106e-12,1.8926774175422002e-10,1.8926774175422002e-10,4.40163866666667,tr|R9J246|R9J246_9FIRM,100.0,546.0,0.0,0.0,1.0,546.0,1.0,546.0,1.3999999999999993e-254,888.3,100.0,,,R9J246_9FIRM,SCP domain-containing protein,Lachnospiraceae bacterium 28-4,397287,,,
NODE_1910104_length_280_cov_0.853333_1,NODE_1910104_length_280_cov_0.853333_1,A0A0F2PPZ2,-0.25288355937093204,-3.1055633408701895,0.012962408885402,1,0.012962408885402,0.0187814142566308,0.0187814142566308,-4.64593,tr|A0A0F2PPZ2|A0A0F2PPZ2_9FIRM,48.4,93.0,48.0,0.0,1.0,93.0,159.0,251.0,3.1e-18,100.5,100.0,,,A0A0F2PPZ2_9FIRM,Bifunctional NAD(P)H-hydrate repair enzyme (Nicotinamide nucleotide repair protein) [Includes: ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136) (ADP-dependent NAD(P)HX dehydratase); NAD(P)H-hydrate epimerase (EC 5.1.99.6)],Peptococcaceae bacterium BRH_c4b,1629717,,,4.2.1.136; 5.1.99.6
NODE_1948_length_16673_cov_4.612408_11,NODE_1948_length_16673_cov_4.612408_11,A0A3D1PJJ3,-0.0031767376814659802,-0.0658023701696775,0.949006742764027,1,0.949006742764027,0.949006742764027,0.949006742764027,-0.10986000000000098,tr|A0A3D1PJJ3|A0A3D1PJJ3_9FIRM,91.4,70.0,6.0,0.0,1.0,70.0,1.0,70.0,4.9000000000000003e-32,146.0,100.0,,,A0A3D1PJJ3_9FIRM,Uncharacterized protein,Clostridiales bacterium,1898207,,,
NODE_1959136_length_315_cov_1.846154_1,NODE_1959136_length_315_cov_1.846154_1,A0A3A9FRK5,-0.263705943115268,-4.15169021315291,0.00260564369867731,1,0.00260564369867731,0.00509049596761462,0.00509049596761462,-4.88930333333333,tr|A0A3A9FRK5|A0A3A9FRK5_9BACT,80.0,105.0,21.0,0.0,1.0,105.0,155.0,259.0,2.7000000000000003e-42,180.6,100.0,,,A0A3A9FRK5_9BACT,Sugar ABC transporter substrate-binding protein,bacterium 1XD42-8,2320102,,,
NODE_196417_length_352_cov_1.292929_1,NODE_196417_length_352_cov_1.292929_1,A0A1M7IRW9,0.23093945799394802,5.1075413706100194,0.000686486396740122,1,0.000686486396740122,0.0017764340968275101,0.0017764340968275101,4.00733666666667,tr|A0A1M7IRW9|A0A1M7IRW9_9FIRM,68.1,116.0,37.0,0.0,2.0,117.0,108.0,223.0,1.9e-36,161.4,99.1,,,A0A1M7IRW9_9FIRM,NAD_synthase domain-containing protein,Caldanaerovirga acetigignens,447595,,,
NODE_1975501_length_274_cov_1.095890_1,NODE_1975501_length_274_cov_1.095890_1,A0A351TP90,-0.14868483885477402,-3.1043340909529,0.012987825452043002,1,0.012987825452043002,0.0187814142566308,0.0187814142566308,-2.6587400000000003,tr|A0A351TP90|A0A351TP90_9FIRM,91.2,91.0,8.0,0.0,1.0,91.0,381.0,471.0,3.2e-36,160.2,100.0,,,A0A351TP90_9FIRM,Methyl-accepting transducer domain-containing protein,Lachnospiraceae bacterium,1898203,,,
NODE_2_length_633876_cov_395.559562_267,NODE_2_length_633876_cov_395.559562_267,Q8A8Y4,-0.0959853923746842,-1.59199963645755,0.146637446712484,1,0.146637446712484,0.16831924817191699,0.16831924817191699,-1.89067,sp|Q8A8Y4|BMAGP_BACTN,100.0,322.0,0.0,0.0,1.0,322.0,1.0,322.0,5.599999999999997e-200,706.1,100.0,2.0,"sp|Q8A8Y4|BMAGP_BACTN, tr|A0A174QT01|A0A174QT01_BACT4",BMAGP_BACTN,"1,4-beta-mannosyl-N-acetylglucosamine phosphorylase (EC 2.4.1.320) (4-O-beta-D-mannopyranosyl-N-acetyl-D-glucosamine:phosphate alpha-D-mannosyltransferase)",Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482),226186,K18785;,GH130;,2.4.1.320
NODE_2007100_length_271_cov_1.763889_1,NODE_2007100_length_271_cov_1.763889_1,A0A1Q6RGB3,0.00515781820230141,0.0996756691588348,0.922836980429794,1,0.922836980429794,0.9291362089651508,0.9291362089651508,0.0253166666666651,tr|A0A1Q6RGB3|A0A1Q6RGB3_9FIRM,93.2,73.0,5.0,0.0,1.0,73.0,267.0,339.0,2.1e-32,147.5,81.1,,,A0A1Q6RGB3_9FIRM,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase),Oscillibacter sp. 57_20,1897011,,,2.7.7.8
NODE_202_length_38951_cov_23.099753_19,NODE_202_length_38951_cov_23.099753_19,A0A3N2NNH6,-0.162349106580267,-3.49713598371531,0.00699931646248126,2,0.000992015062877674,0.00236916037980816,0.00236916037980816,-2.814565,tr|A0A3N2NNH6|A0A3N2NNH6_9BACT,100.0,551.0,0.0,0.0,1.0,551.0,1.0,551.0,0.0,1107.4,100.0,,,A0A3N2NNH6_9BACT,"Pyrophosphate--fructose 6-phosphate 1-phosphotransferase (EC 2.7.1.90) (6-phosphofructokinase, pyrophosphate dependent) (PPi-dependent phosphofructokinase) (PPi-PFK) (Pyrophosphate-dependent 6-phosphofructose-1-kinase)",Muribaculaceae bacterium Isolate-114 (HZI),2486475,,,2.7.1.90
NODE_2021959_length_323_cov_0.694030_1,NODE_2021959_length_323_cov_0.694030_1,C4N9B3,-0.179425729057376,-3.4874059038905902,0.007105859772062159,2,0.00101471907630661,0.0023947370200836,0.0023947370200836,-3.08441833333333,tr|C4N9B3|C4N9B3_9BACT,92.0,87.0,7.0,0.0,21.0,107.0,27.0,113.0,3.6e-34,153.7,81.3,,,C4N9B3_9BACT,60 kDa chaperonin (Fragment),uncultured bacterium,77133,,,
NODE_2051856_length_304_cov_1.140562_1,NODE_2051856_length_304_cov_1.140562_1,A0A2K6U2C8,-0.12227830707073199,-2.26515820251207,0.050414731477445,2,0.0189236609397659,0.0258448147094025,0.0258448147094025,-2.3053833333333302,tr|A0A2K6U2C8|A0A2K6U2C8_SAIBB,90.9,22.0,2.0,0.0,29.0,50.0,251.0,272.0,0.045,46.6,28.2,,,A0A2K6U2C8_SAIBB,Keratin 75,Saimiri boliviensis boliviensis (Bolivian squirrel monkey),39432,,,
NODE_2092701_length_264_cov_2.296651_1,NODE_2092701_length_264_cov_2.296651_1,A0A355YLV3,-0.27358137413589,-5.53246072484963,0.00039577606361905097,1,0.00039577606361905097,0.00117814702471263,0.00117814702471263,-4.8183,tr|A0A355YLV3|A0A355YLV3_9FIRM,80.2,86.0,17.0,0.0,3.0,88.0,253.0,338.0,9.399999999999999e-33,148.7,97.7,,,A0A355YLV3_9FIRM,Sucrose-6-phosphate hydrolase (Fragment),Lachnospiraceae bacterium,1898203,,,
NODE_21_length_231770_cov_67.560775_179,NODE_21_length_231770_cov_67.560775_179,R6J4S1,-0.0781142748966266,-1.79353776655547,0.107255053803651,3,0.0320432912364323,0.0414595215559102,0.0414595215559102,-1.65074666666667,tr|R6J4S1|R6J4S1_9BACT,99.8,636.0,1.0,0.0,1.0,636.0,1.0,636.0,0.0,1366.3,100.0,,,R6J4S1_9BACT,Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32) (GTP-dependent phosphoenolpyruvate carboxykinase) (GTP-PEPCK),Akkermansia muciniphila CAG:154,1263034,,,4.1.1.32
NODE_21_length_86002_cov_17.429323_33,NODE_21_length_86002_cov_17.429323_33,A0A4Q2BCZ2,0.211257687703625,4.637923271320241,0.00130024657914222,3,5.06752699892636e-06,4.8223240796234706e-05,4.8223240796234706e-05,3.8974477777777796,tr|A0A4Q2BCZ2|A0A4Q2BCZ2_9BACT,100.0,295.0,0.0,0.0,72.0,366.0,72.0,366.0,8.699999999999996e-165,589.3,80.6,2.0,"tr|A0A4Q2BCZ2|A0A4Q2BCZ2_9BACT, tr|R9J461|R9J461_9FIRM",A0A4Q2BCZ2_9BACT,Sugar ABC transporter substrate-binding protein,bacterium 1XD8-92,2320884,,,
NODE_211_length_36337_cov_21.506670_5,NODE_211_length_36337_cov_21.506670_5,A0A359I5K9,-0.018333873481781005,-0.404807070903382,0.695288606595369,6,0.8506711195163241,0.86533786295626,0.86533786295626,-0.6082705555555551,tr|A0A359I5K9|A0A359I5K9_9PORP,99.6,250.0,1.0,0.0,1.0,250.0,1.0,250.0,2.3999999999999996e-137,497.7,100.0,4.0,"tr|A0A359I5K9|A0A359I5K9_9PORP, tr|A0A3N2N9Z3|A0A3N2N9Z3_9BACT, tr|A0A3N2K8I8|A0A3N2K8I8_9BACT, tr|A0A4Q0IN45|A0A4Q0IN45_9BACT",A0A359I5K9_9PORP,Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase),Porphyromonadaceae bacterium,2049046,,,5.3.1.1
NODE_2179863_length_258_cov_0.945813_1,NODE_2179863_length_258_cov_0.945813_1,A0A3A9E9I4,0.21922937315584198,2.5608988689547996,0.0311904070519548,1,0.0311904070519548,0.0405337889001174,0.0405337889001174,4.35957,tr|A0A3A9E9I4|A0A3A9E9I4_9FIRM,96.5,86.0,3.0,0.0,1.0,86.0,113.0,198.0,5.4e-41,176.0,100.0,,,A0A3A9E9I4_9FIRM,Carbohydrate ABC transporter substrate-binding protein,Ruminococcus sp. 1xD21-23,2320089,,,
NODE_220_length_34293_cov_52.307728_11,NODE_220_length_34293_cov_52.307728_11,A0A4Q5BD97,-0.18951337520864603,-3.97689474719254,0.0033732267669630803,2,0.000332259327724244,0.00104272874126226,0.00104272874126226,-3.42217833333333,tr|A0A4Q5BD97|A0A4Q5BD97_9BIFI,99.2,737.0,6.0,0.0,1.0,737.0,1.0,737.0,0.0,1485.7,100.0,,,A0A4Q5BD97_9BIFI,4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme),Bifidobacterium pseudolongum subsp. globosum,1690,,,2.4.1.25
NODE_222718_length_336_cov_0.889680_1,NODE_222718_length_336_cov_0.889680_1,A0A426DD43,-0.31323698646687703,-6.53319077188041,0.00011907825745662099,1,0.00011907825745662099,0.00048789008263476794,0.00048789008263476794,-5.58088666666666,tr|A0A426DD43|A0A426DD43_9CLOT,95.5,111.0,5.0,0.0,1.0,111.0,402.0,512.0,1.1e-54,221.9,100.0,,,A0A426DD43_9FIRM,Pyridine nucleotide-disulfide oxidoreductase,Schaedlerella arabinosiphila,2044587,,,
NODE_2230561_length_254_cov_0.964824_1,NODE_2230561_length_254_cov_0.964824_1,A0A1Q6S1C8,-0.175126883289412,-3.64710763146317,0.0055534812591282795,1,0.0055534812591282795,0.009415384893349671,0.009415384893349671,-2.96346666666667,tr|A0A1Q6S1C8|A0A1Q6S1C8_9FIRM,91.7,84.0,7.0,0.0,1.0,84.0,307.0,390.0,2.7e-37,163.7,100.0,,,A0A1Q6S1C8_9FIRM,Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase),Oscillibacter sp. CAG:241_62_21,1897012,,,2.7.7.8
NODE_22532_length_851_cov_2.295226_1,NODE_22532_length_851_cov_2.295226_1,R9M6Z8,-0.291550394296633,-6.6703377782916204,0.000102002366889726,1,0.000102002366889726,0.000455919670188926,0.000455919670188926,-5.00752333333333,tr|R9M6Z8|R9M6Z8_9FIRM,98.9,264.0,3.0,0.0,20.0,283.0,56.0,319.0,3.199999999999999e-143,517.3,93.3,,,R9M6Z8_9FIRM,Uncharacterized protein,Oscillibacter sp. 1-3,1235797,,,
NODE_2258032_length_252_cov_0.974619_2,NODE_2258032_length_252_cov_0.974619_2,A0A4Q2BN97,0.311309879228086,5.52532173361105,0.000399371872783944,1,0.000399371872783944,0.00117814702471263,0.00117814702471263,5.69676666666667,tr|A0A4Q2BN97|A0A4Q2BN97_9BACT,100.0,41.0,0.0,0.0,1.0,41.0,321.0,361.0,1.7e-13,83.6,100.0,,,A0A4Q2BN97_9BACT,3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH),bacterium 1XD8-92,2320884,,,1.1.1.85
NODE_2272611_length_251_cov_1.224490_1,NODE_2272611_length_251_cov_1.224490_1,R9KGR1,-0.289407965218764,-5.24220464234984,0.0005749562425647,1,0.0005749562425647,0.00151439367461238,0.00151439367461238,-5.11993333333334,tr|R9KGR1|R9KGR1_9FIRM,97.6,83.0,2.0,0.0,1.0,83.0,428.0,510.0,3.7e-39,169.9,100.0,,,R9KGR1_9FIRM,"Pyruvate, phosphate dikinase (EC 2.7.9.1)",Lachnospiraceae bacterium A2,397290,,,2.7.9.1
NODE_2278495_length_250_cov_2.461538_1,NODE_2278495_length_250_cov_2.461538_1,C0C3A0,0.115435434403055,2.30407645686521,0.0473323736163874,1,0.0473323736163875,0.0601855612794582,0.0601855612794582,2.39858,tr|C0C3A0|C0C3A0_9FIRM,83.8,80.0,13.0,0.0,1.0,80.0,137.0,216.0,2.8e-31,143.7,97.6,,,C0C3A0_9FIRM,Phosphoribulokinase/uridine kinase family protein (Threonine--tRNA ligase 1) (EC 6.1.1.3),[Clostridium] hylemonae DSM 15053,553973,,,6.1.1.3
NODE_2316025_length_248_cov_0.994819_1,NODE_2316025_length_248_cov_0.994819_1,A0A416KUY2,-0.152509482528352,-3.50907918370966,0.00687082750693605,1,0.00687082750693605,0.0110157288834029,0.0110157288834029,-2.68211333333333,tr|A0A416KUY2|A0A416KUY2_9CLOT,90.2,82.0,8.0,0.0,1.0,82.0,172.0,253.0,1.1e-32,148.3,100.0,,,A0A416KUY2_9CLOT,Alpha-hydroxy-acid oxidizing protein,Clostridium sp. AF27-2AA,2292206,,,
NODE_233680_length_239_cov_0.994565_1,NODE_233680_length_239_cov_0.994565_1,A0A3A8TUE1,0.245575144180378,5.19778896963704,0.000609405921753067,1,0.000609405921753067,0.00159092696386863,0.00159092696386863,4.3589,tr|A0A3A8TUE1|A0A3A8TUE1_9BACT,97.5,79.0,2.0,0.0,1.0,79.0,187.0,265.0,4.9999999999999996e-33,149.4,100.0,,,A0A3A8TUE1_9BACT,Sugar ABC transporter substrate-binding protein,bacterium 1XD21-70,2320103,,,
NODE_2382700_length_243_cov_2.042553_1,NODE_2382700_length_243_cov_2.042553_1,D2JW98,-0.25445961569281,-5.83925375484486,0.000270083225661118,1,0.000270083225661118,0.0008852727952225551,0.0008852727952225551,-4.42221333333333,tr|D2JW98|D2JW98_9BACT,93.8,81.0,5.0,0.0,1.0,81.0,168.0,248.0,9.299999999999999e-35,155.2,100.0,,,D2JW98_9BACT,Formyltetrathydrofolate synthetase (Fragment),uncultured rumen bacterium,136703,,,
NODE_2386257_length_243_cov_1.414894_1,NODE_2386257_length_243_cov_1.414894_1,A0A1I5S0P9,-0.167967101539875,-3.6257379358147697,0.0057386526493217295,1,0.0057386526493217295,0.00955981896240298,0.00955981896240298,-2.97703,tr|A0A1I5S0P9|A0A1I5S0P9_9FIRM,98.8,80.0,1.0,0.0,1.0,80.0,330.0,409.0,3.2999999999999997e-32,146.7,100.0,,,A0A1I5S0P9_9FIRM,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Oscillibacter sp. PC13,1855299,,,
NODE_24_length_224501_cov_34.530658_114,NODE_24_length_224501_cov_34.530658_114,A0A4Q5AFC3,-0.231112261752301,-3.80895010100887,0.00434028290440837,4,6.71075418761144e-06,6.18647651670429e-05,6.18647651670429e-05,-4.1222900000000005,tr|A0A4Q5AFC3|A0A4Q5AFC3_9BIFI,100.0,825.0,0.0,0.0,1.0,825.0,1.0,825.0,0.0,1725.3,100.0,2.0,"tr|A0A4Q5AFC3|A0A4Q5AFC3_9BIFI, tr|A0A248X7B0|A0A248X7B0_9BIFI",A0A4Q5AFC3_9BIFI,Probable phosphoketolase (EC 4.1.2.-),Bifidobacterium pseudolongum subsp. globosum,1690,,,4.1.2.-
NODE_24_length_224501_cov_34.530658_29,NODE_24_length_224501_cov_34.530658_29,A0A2N3R4N2,-0.19053582204831698,-3.0632330840414603,0.0138680191197323,2,0.00276092986734508,0.005358383624123671,0.005358383624123671,-3.5212416666666697,tr|A0A2N3R4N2|A0A2N3R4N2_9BIFI,99.8,430.0,1.0,0.0,1.0,430.0,1.0,430.0,8.499999999999995e-244,852.0,100.0,3.0,"tr|A0A2N3R4N2|A0A2N3R4N2_9BIFI, tr|A0A3A9AIC5|A0A3A9AIC5_9BIFI, tr|A0A0A7I877|A0A0A7I877_9BIFI",A0A2N3R4N2_9BIFI,Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase),Bifidobacterium pseudolongum subsp. globosum,1690,,,4.2.1.11
NODE_24_length_224501_cov_34.530658_50,NODE_24_length_224501_cov_34.530658_50,A0A4Q5AUC2,-0.199897798440591,-4.20960020305001,0.0023943145396483397,2,0.000198750606454678,0.0007064027578810861,0.0007064027578810861,-3.5525,tr|A0A4Q5AUC2|A0A4Q5AUC2_9BIFI,99.9,750.0,1.0,0.0,1.0,750.0,1.0,750.0,0.0,1616.3,100.0,2.0,"tr|A0A4Q5AUC2|A0A4Q5AUC2_9BIFI, tr|A0A3A9A6P5|A0A3A9A6P5_9BIFI",A0A4Q5AUC2_9BIFI,"1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)",Bifidobacterium pseudolongum subsp. globosum,1690,,,2.4.1.18
NODE_241_length_28746_cov_36.825590_3,NODE_241_length_28746_cov_36.825590_3,A0A1B1YP42,-0.28010575268958005,-6.197568176861191,0.00017560526500061,17,3.8554369917546794e-30,5.68676956283816e-28,5.68676956283816e-28,-5.850953725490201,tr|A0A1B1YP42|A0A1B1YP42_THEST,65.4,592.0,198.0,4.0,3.0,594.0,2.0,586.0,1.0999999999999995e-217,765.8,99.7,2.0,"tr|A0A1B1YP42|A0A1B1YP42_THEST, tr|L7VTJ0|L7VTJ0_THES1",A0A1B1YP42_THEST,ABC transporter substrate-binding protein,Thermoclostridium stercorarium subsp. leptospartum DSM 9219,1346611,,,
NODE_242_length_28573_cov_16.369556_18,NODE_242_length_28573_cov_16.369556_18,A0A3D4XB47,-0.25904618369192,-5.3543975270230995,0.000496979094150306,11,6.946171591175009e-18,3.41520103232771e-16,3.41520103232771e-16,-4.76614181818182,tr|A0A3D4XB47|A0A3D4XB47_9FIRM,90.8,304.0,28.0,0.0,99.0,402.0,81.0,384.0,5.6e-149,537.0,75.6,,,A0A3D4XB47_9FIRM,Iron ABC transporter substrate-binding protein,Lachnospiraceae bacterium,1898203,,,
NODE_246086_length_234_cov_0.905028_1,NODE_246086_length_234_cov_0.905028_1,A0A1V5QBL9,0.394128996789942,8.11295687339673,2.27129230635892e-05,1,2.27129230635892e-05,0.00015953124532759098,0.00015953124532759098,7.236553333333339,tr|A0A1V5QBL9|A0A1V5QBL9_9FIRM,71.8,78.0,22.0,0.0,1.0,78.0,88.0,165.0,6.899999999999999e-27,129.0,100.0,,,A0A1V5QBL9_9FIRM,SPBc2 prophage-derived glycosyltransferase SunS (EC 2.4.1.-),Firmicutes bacterium ADurb.Bin354,1852889,,,2.4.1.-
NODE_255212_length_245_cov_1.010526_1,NODE_255212_length_245_cov_1.010526_1,A0A3B9CHJ7,-0.151737923010064,-3.47921369303668,0.0071968830716520795,1,0.0071968830716520795,0.0113533716905741,0.0113533716905741,-2.57923,tr|A0A3B9CHJ7|A0A3B9CHJ7_9FIRM,93.8,81.0,5.0,0.0,1.0,81.0,144.0,224.0,5.4e-35,156.0,100.0,,,A0A3B9CHJ7_9FIRM,Cobalt chelatase,Lachnospiraceae bacterium,1898203,,,
NODE_255356_length_241_cov_2.064516_1,NODE_255356_length_241_cov_2.064516_1,A0A1C5P1I4,-0.312280609915112,-5.77264676166069,0.00029312863875059303,1,0.00029312863875059303,0.0009399233525154881,0.0009399233525154881,-5.58284666666667,tr|A0A1C5P1I4|A0A1C5P1I4_9FIRM,73.8,80.0,21.0,0.0,1.0,80.0,112.0,191.0,2.1e-23,117.5,100.0,2.0,"tr|A0A1C5P1I4|A0A1C5P1I4_9FIRM, tr|U2PWG2|U2PWG2_9FIRM",A0A1C5P1I4_9FIRM,V-type sodium pump subunit C,uncultured Oscillibacter sp.,876091,,,
NODE_26_length_78125_cov_16.771538_10,NODE_26_length_78125_cov_16.771538_10,R9J5N5,0.288018553628128,5.87828134065962,0.00025750187088993703,12,4.15455108602287e-21,2.50411736568887e-19,2.50411736568887e-19,6.1085975,tr|R9J5N5|R9J5N5_9FIRM,98.7,474.0,0.0,1.0,1.0,468.0,1.0,474.0,3.599999999999998e-248,866.7,100.0,,,R9J5N5_9FIRM,Uncharacterized protein,Lachnospiraceae bacterium 28-4,397287,,,
NODE_26_length_78125_cov_16.771538_13,NODE_26_length_78125_cov_16.771538_13,A0A4Q2BAL6,0.316655728601323,7.17687962223702,5.86878412154334e-05,3,1.0332383846898101e-08,1.7929724910793801e-07,1.7929724910793801e-07,4.38713333333333,tr|A0A4Q2BAL6|A0A4Q2BAL6_9BACT,100.0,301.0,0.0,0.0,1.0,301.0,2.0,302.0,6.299999999999998e-169,602.8,100.0,,,A0A4Q2BAL6_9BACT,N-acetylneuraminate lyase,bacterium 1XD8-92,2320884,,,
NODE_2614_length_9376_cov_3.956121_2,NODE_2614_length_9376_cov_3.956121_2,A0A412V1H0,-0.301903151902611,-6.94233108396108,7.553216525652421e-05,1,7.553216525652421e-05,0.000381224351056409,0.000381224351056409,-5.59286,tr|A0A412V1H0|A0A412V1H0_9CLOT,83.9,372.0,60.0,0.0,1.0,372.0,1.0,372.0,1.5999999999999997e-182,648.3,100.0,,,A0A412V1H0_9CLOT,Aminoglycoside phosphotransferase family protein,Clostridium sp. AF15-17LB,2292202,,,
NODE_261668_length_316_cov_1.103448_1,NODE_261668_length_316_cov_1.103448_1,A0A374I9Y9,0.0505519461174365,0.83557004850916,0.425515345316159,2,0.405515136613068,0.43343103369874997,0.43343103369874997,0.849885,tr|A0A374I9Y9|A0A374I9Y9_9FIRM,90.4,104.0,10.0,0.0,1.0,104.0,217.0,320.0,3.899999999999999e-49,203.4,99.0,2.0,"tr|A0A374I9Y9|A0A374I9Y9_9FIRM, tr|A0A3B9D7C3|A0A3B9D7C3_9FIRM",A0A374I9Y9_9FIRM,Carbohydrate ABC transporter substrate-binding protein,Roseburia sp. TF10-5,2293144,,,
NODE_263721_length_239_cov_1.565217_1,NODE_263721_length_239_cov_1.565217_1,A0A1C5ZNJ3,-0.169290167043804,-3.8661895027686803,0.00398125106871224,1,0.00398125106871224,0.00719882464409624,0.00719882464409624,-2.8739833333333396,tr|A0A1C5ZNJ3|A0A1C5ZNJ3_9FIRM,92.9,56.0,4.0,0.0,1.0,56.0,213.0,268.0,7.9e-17,95.1,100.0,,,A0A1C5ZNJ3_9FIRM,60 kDa chaperonin (GroEL protein) (Protein Cpn60),uncultured Ruminococcus sp.,165186,,,
NODE_2652_length_3742_cov_4.503390_1,NODE_2652_length_3742_cov_4.503390_1,R9NFH2,-0.259252669415295,-3.9769843559740496,0.00337277660774761,1,0.00337277660774761,0.0063780070467022104,0.0063780070467022104,-4.87427,tr|R9NFH2|R9NFH2_9FIRM,78.3,771.0,161.0,1.0,37.0,807.0,1.0,765.0,0.0,1281.2,90.3,,,R9NFH2_9FIRM,Uncharacterized protein,Dorea sp. 5-2,1235798,,,
NODE_270_length_24449_cov_38.677585_8,NODE_270_length_24449_cov_38.677585_8,A0A3A9APS1,-0.295534129164719,-6.21461686434033,0.000172115822330508,1,0.000172115822330508,0.000635333845879695,0.000635333845879695,-5.41594666666667,tr|A0A3A9APS1|A0A3A9APS1_9BIFI,100.0,346.0,0.0,0.0,1.0,346.0,1.0,346.0,1.899999999999999e-193,684.5,100.0,2.0,"tr|A0A3A9APS1|A0A3A9APS1_9BIFI, tr|A0A2N3R5N3|A0A2N3R5N3_9BIFI",A0A3A9APS1_9BIFI,3-isopropylmalate dehydrogenase (EC 1.1.1.85) (3-IPM-DH) (Beta-IPM dehydrogenase) (IMDH),Bifidobacterium pseudolongum,1694,,,1.1.1.85
NODE_2765994_length_245_cov_1.010526_1,NODE_2765994_length_245_cov_1.010526_1,A0A1Q6RR86,0.301920256578004,5.79795801990026,0.00028412836128935697,1,0.00028412836128935697,0.0009210754569270369,0.0009210754569270369,5.46687,tr|A0A1Q6RR86|A0A1Q6RR86_9FIRM,79.0,81.0,17.0,0.0,1.0,81.0,236.0,316.0,2.1e-34,154.1,100.0,,,A0A1Q6RR86_9FIRM,Glutamine--tRNA ligase (EC 6.1.1.18),Firmicutes bacterium CAG:552_39_19,1897035,,,6.1.1.18
NODE_2792538_length_217_cov_1.185185_1,NODE_2792538_length_217_cov_1.185185_1,A0A3A9CUP0,0.16668885765961902,2.85162279499143,0.0194782549105817,1,0.0194782549105817,0.0264796552931872,0.0264796552931872,3.0515,tr|A0A3A9CUP0|A0A3A9CUP0_9BACT,81.9,72.0,13.0,0.0,1.0,72.0,125.0,196.0,1.5e-23,117.9,100.0,,,A0A3A9CUP0_9BACT,VWA domain-containing protein,bacterium D16-50,2320112,,,
NODE_28_length_74638_cov_15.378183_53,NODE_28_length_74638_cov_15.378183_53,R9JEF3,0.191481498890204,4.24066472524795,0.0022885594114349698,4,1.35780866867178e-06,1.82069798753716e-05,1.82069798753716e-05,3.1868766666666697,tr|R9JEF3|R9JEF3_9FIRM,98.3,575.0,5.0,1.0,1.0,575.0,1.0,570.0,0.0,1086.6,100.0,,,R9JEF3_9FIRM,Peptide/nickel transport system substrate-binding protein,Lachnospiraceae bacterium 28-4,397287,,,
NODE_2876360_length_211_cov_2.461538_1,NODE_2876360_length_211_cov_2.461538_1,A0A1C7GTH3,-0.18561144574355698,-3.93903387477473,0.0035692582943828,1,0.0035692582943828,0.0066222087851756295,0.0066222087851756295,-3.2507099999999998,tr|A0A1C7GTH3|A0A1C7GTH3_9FIRM,100.0,70.0,0.0,0.0,1.0,70.0,212.0,281.0,1.0000000000000001e-29,138.3,100.0,2.0,"tr|A0A1C7GTH3|A0A1C7GTH3_9FIRM, tr|A0A1Z2XTB3|A0A1Z2XTB3_9FIRM",A0A1C7GTH3_9FIRM,60 kDa chaperonin (GroEL protein) (Protein Cpn60),Hungateiclostridiaceae bacterium KB18,1834198,K04077;,,
